epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,103162,0.85191,0.38972,0.8927,0.58384,0.73505,0.60478,0.41289,1.13023,0.69429,0.95968,0.001205,0.001205,0.001205
25,107388,0.8438,0.38273,0.89033,0.59582,0.7378,0.64901,0.47184,1.10031,0.69406,0.96264,0.00104,0.00104,0.00104
26,111598,0.83126,0.37566,0.88657,0.60803,0.73412,0.60574,0.42463,1.11111,0.6989,0.96596,0.000875,0.000875,0.000875
27,115785,0.82075,0.37289,0.8808,0.81025,0.63051,0.60696,0.42936,1.11872,0.71213,0.96713,0.00071,0.00071,0.00071
28,120015,0.81398,0.36581,0.88252,0.58988,0.73716,0.61572,0.43464,1.12704,0.70623,0.96842,0.000545,0.000545,0.000545
29,124199,0.80386,0.36105,0.87793,0.58919,0.73665,0.60524,0.42645,1.1262,0.71629,0.96735,0.00038,0.00038,0.00038
30,128368,0.78802,0.3529,0.87415,0.59239,0.73549,0.61753,0.43273,1.1233,0.70462,0.96697,0.000215,0.000215,0.000215
1,602.502,1.63844,2.03623,1.16846,0.33662,0.08566,0.09238,0.05467,1.74319,4.0231,1.23686,0.00565517,0.00496552,0.00496552
2,1209.24,1.51189,1.47472,1.13185,0.64009,0.41446,0.41137,0.23776,1.40436,1.41959,1.08698,0.00493813,0.00493813,0.00493813
3,1793.24,1.42794,1.23728,1.0874,0.8733,0.33391,0.42921,0.24456,1.43623,1.22502,1.08314,0.00487625,0.00487625,0.00487625
1,611.4,1.37016,1.10307,1.05915,0.56921,0.42797,0.37178,0.23042,1.39362,1.20561,1.07423,0.00565517,0.00496552,0.00496552
2,1228.26,1.3638,1.11786,1.06491,0.60436,0.44339,0.48205,0.28657,1.32521,1.05469,1.05051,0.00495875,0.00495875,0.00495875
3,1845.34,1.33932,1.03914,1.05059,0.79379,0.46619,0.50595,0.31202,1.29122,0.95721,1.04912,0.0049175,0.0049175,0.0049175
4,2464.14,1.31637,0.96792,1.0375,0.7656,0.56408,0.48822,0.29712,1.26601,0.99837,1.02731,0.00487625,0.00487625,0.00487625
5,3079.88,1.29208,0.92634,1.03008,0.61833,0.6097,0.55571,0.32425,1.36987,0.94275,1.06553,0.004835,0.004835,0.004835
6,3698,1.26179,0.88906,1.01525,0.69599,0.55219,0.56813,0.33754,1.23631,0.83987,1.02204,0.00479375,0.00479375,0.00479375
7,4319.06,1.23977,0.84633,1.0058,0.69528,0.60287,0.51436,0.31028,1.24241,0.9643,1.0209,0.0047525,0.0047525,0.0047525
8,4948.21,1.24836,0.84024,1.01113,0.73881,0.62777,0.61817,0.36959,1.19837,0.84189,0.99258,0.00471125,0.00471125,0.00471125
9,5575.76,1.2183,0.82362,0.9975,0.51013,0.70698,0.60792,0.38519,1.22419,0.84798,1.00759,0.00467,0.00467,0.00467
10,6166.17,1.21581,0.7995,1.00457,0.6988,0.6577,0.52172,0.33054,1.28553,0.86317,1.038,0.00462875,0.00462875,0.00462875
11,6756.59,1.21256,0.79704,0.99711,0.79392,0.54302,0.52155,0.33199,1.25463,0.91071,1.03064,0.0045875,0.0045875,0.0045875
12,7356.22,1.20439,0.76924,0.99278,0.87211,0.51733,0.5807,0.36303,1.23766,0.8681,1.01139,0.00454625,0.00454625,0.00454625
13,7957.11,1.19085,0.74508,0.98443,0.59028,0.72456,0.63818,0.40075,1.1638,0.80995,0.98786,0.004505,0.004505,0.004505
14,8546.16,1.16239,0.73306,0.97864,0.72452,0.56614,0.56618,0.3596,1.18526,0.84542,0.99447,0.00446375,0.00446375,0.00446375
15,9127.18,1.17531,0.73031,0.98224,0.81508,0.58562,0.56885,0.35506,1.19697,0.88152,0.99683,0.0044225,0.0044225,0.0044225
16,9708.23,1.1571,0.71673,0.9826,0.73834,0.528,0.53778,0.35194,1.16208,0.81531,0.98687,0.00438125,0.00438125,0.00438125
17,10290.3,1.15396,0.70592,0.97317,0.56897,0.73406,0.5949,0.366,1.18996,0.82848,0.99535,0.00434,0.00434,0.00434
18,10877.9,1.1395,0.69674,0.97535,0.58218,0.73665,0.5732,0.35037,1.18372,0.84574,0.98768,0.00429875,0.00429875,0.00429875
19,11467.1,1.1398,0.68516,0.96782,0.63137,0.59315,0.61856,0.41228,1.19237,0.81738,0.99338,0.0042575,0.0042575,0.0042575
20,12065.7,1.12898,0.66626,0.96504,0.60597,0.7191,0.6252,0.40828,1.16869,0.79628,0.98541,0.00421625,0.00421625,0.00421625
21,12671.6,1.12385,0.66329,0.96342,0.73848,0.55254,0.57604,0.38203,1.15959,0.82243,0.98186,0.004175,0.004175,0.004175
22,13289.6,1.11522,0.64826,0.95918,0.81367,0.56519,0.59373,0.38218,1.18942,0.81437,0.98574,0.00413375,0.00413375,0.00413375
23,13906.3,1.11046,0.65514,0.95911,0.83555,0.57405,0.62534,0.38151,1.15024,0.78828,0.97903,0.0040925,0.0040925,0.0040925
24,14512.4,1.09664,0.63314,0.95369,0.83502,0.55167,0.55563,0.36322,1.16088,0.74835,0.97603,0.00405125,0.00405125,0.00405125
25,15115.7,1.11077,0.64153,0.95695,0.56613,0.73722,0.60859,0.39427,1.1559,0.75788,0.97333,0.00401,0.00401,0.00401
26,15719.2,1.08559,0.62171,0.95315,0.63451,0.69336,0.63005,0.38917,1.15494,0.7799,0.97829,0.00396875,0.00396875,0.00396875
27,16330.7,1.08482,0.62102,0.95433,0.86026,0.56477,0.61376,0.41142,1.1525,0.7874,0.9813,0.0039275,0.0039275,0.0039275
28,16950.2,1.08526,0.6231,0.95297,0.84751,0.50714,0.5672,0.37441,1.19114,0.82333,0.99335,0.00388625,0.00388625,0.00388625
29,17576.1,1.07994,0.61245,0.94906,0.56515,0.74858,0.67427,0.42723,1.16971,0.78792,0.97658,0.003845,0.003845,0.003845
30,18201.9,1.07754,0.60507,0.94346,0.84217,0.55929,0.62785,0.42002,1.1342,0.76682,0.97657,0.00380375,0.00380375,0.00380375
31,18824.4,1.08028,0.61435,0.9513,0.83877,0.52744,0.56967,0.37469,1.21031,0.79962,1.0073,0.0037625,0.0037625,0.0037625
32,19448,1.06426,0.60461,0.94396,0.83604,0.55744,0.62218,0.4221,1.18618,0.78827,0.98434,0.00372125,0.00372125,0.00372125
33,20066.5,1.06476,0.59574,0.94444,0.82969,0.55675,0.54847,0.36025,1.13893,0.74489,0.98206,0.00368,0.00368,0.00368
34,20689.6,1.06296,0.59034,0.94145,0.66787,0.63615,0.61687,0.40694,1.13926,0.7989,0.97701,0.00363875,0.00363875,0.00363875
35,21284.6,1.04848,0.58404,0.93638,0.70581,0.64604,0.64353,0.42559,1.1375,0.75525,0.97342,0.0035975,0.0035975,0.0035975
36,21873,1.06403,0.58717,0.94087,0.6289,0.66528,0.56902,0.384,1.16571,0.78249,0.97173,0.00355625,0.00355625,0.00355625
37,22470.4,1.0451,0.57302,0.9382,0.72741,0.63477,0.5899,0.38126,1.16626,0.7967,0.97878,0.003515,0.003515,0.003515
38,23072.5,1.05035,0.56985,0.93522,0.89967,0.57485,0.61626,0.40515,1.16229,0.77497,0.97562,0.00347375,0.00347375,0.00347375
39,23655.4,1.02903,0.56853,0.93071,0.53828,0.72168,0.57864,0.37682,1.13249,0.7461,0.96885,0.0034325,0.0034325,0.0034325
40,24239.4,1.03876,0.5656,0.93,0.82591,0.59761,0.59408,0.3824,1.17592,0.78915,0.9845,0.00339125,0.00339125,0.00339125
41,24818.2,1.02464,0.55087,0.926,0.57033,0.78585,0.60835,0.39091,1.17216,0.73902,0.9785,0.00335,0.00335,0.00335
42,25401.5,1.02967,0.55657,0.93068,0.6743,0.62893,0.59338,0.38862,1.15352,0.74985,0.97645,0.00330875,0.00330875,0.00330875
43,25983.6,1.0204,0.55663,0.92884,0.80793,0.61343,0.62814,0.42557,1.1479,0.77033,0.98191,0.0032675,0.0032675,0.0032675
44,26560.3,1.01947,0.54903,0.93077,0.6225,0.72463,0.60522,0.39599,1.13821,0.80157,0.98377,0.00322625,0.00322625,0.00322625
45,27142.8,1.01387,0.54521,0.92645,0.61723,0.70895,0.6762,0.4449,1.13761,0.78242,0.97641,0.003185,0.003185,0.003185
46,27720.9,1.01062,0.54186,0.92555,0.59827,0.72394,0.72457,0.46023,1.14545,0.75173,0.97369,0.00314375,0.00314375,0.00314375
47,28301.2,0.99813,0.53963,0.91976,0.72379,0.61783,0.61189,0.40545,1.13174,0.79437,0.97221,0.0031025,0.0031025,0.0031025
48,28882.2,1.00179,0.54101,0.92352,0.82818,0.60592,0.63562,0.42261,1.1371,0.76449,0.97743,0.00306125,0.00306125,0.00306125
49,29461.9,1.012,0.54134,0.92523,0.8175,0.63039,0.65679,0.44006,1.16381,0.77333,0.97373,0.00302,0.00302,0.00302
50,30040.4,0.99438,0.53005,0.91804,0.84053,0.62326,0.72182,0.46199,1.13817,0.73891,0.97319,0.00297875,0.00297875,0.00297875
51,30617.2,1.00028,0.53445,0.92385,0.60446,0.7313,0.6546,0.4469,1.12454,0.75626,0.96655,0.0029375,0.0029375,0.0029375
52,31195.1,1.01031,0.54297,0.92744,0.65228,0.62,0.62339,0.40634,1.167,0.78361,0.97015,0.00289625,0.00289625,0.00289625
53,31778.3,0.99067,0.53264,0.91799,0.83137,0.62146,0.66976,0.42682,1.17017,0.80288,0.98294,0.002855,0.002855,0.002855
54,32359.6,0.98314,0.52809,0.92046,0.72403,0.60863,0.60478,0.40118,1.16285,0.79968,0.97276,0.00281375,0.00281375,0.00281375
55,32940.9,0.98187,0.52184,0.91325,0.61566,0.71857,0.62561,0.41125,1.15193,0.77103,0.97636,0.0027725,0.0027725,0.0027725
56,33522,0.98344,0.51719,0.91209,0.63577,0.72347,0.67009,0.44649,1.16003,0.77544,0.97516,0.00273125,0.00273125,0.00273125
57,34101.1,0.97783,0.5167,0.9161,0.61273,0.72521,0.65928,0.43821,1.16519,0.77176,0.98186,0.00269,0.00269,0.00269
58,34681.4,0.98481,0.51287,0.9153,0.81354,0.61836,0.62168,0.40992,1.13747,0.74835,0.96998,0.00264875,0.00264875,0.00264875
59,35263.6,0.97272,0.5151,0.91202,0.63228,0.73169,0.6518,0.42872,1.14003,0.75184,0.97075,0.0026075,0.0026075,0.0026075
60,35848.5,0.97613,0.51329,0.91463,0.72374,0.63109,0.60543,0.40687,1.13335,0.76644,0.96924,0.00256625,0.00256625,0.00256625
61,36427.2,0.96217,0.50031,0.91094,0.69927,0.63945,0.65129,0.44466,1.14019,0.7813,0.97204,0.002525,0.002525,0.002525
62,37008.4,0.97726,0.51097,0.91574,0.55832,0.7271,0.61186,0.40392,1.14654,0.76012,0.97629,0.00248375,0.00248375,0.00248375
63,37585.6,0.96889,0.51145,0.91161,0.81575,0.61918,0.64817,0.43125,1.14014,0.77065,0.9711,0.0024425,0.0024425,0.0024425
64,38168,0.96369,0.50491,0.91158,0.60489,0.71963,0.65952,0.44061,1.14113,0.76751,0.97285,0.00240125,0.00240125,0.00240125
65,38747,0.96354,0.50517,0.91021,0.82133,0.62595,0.62849,0.4278,1.14893,0.77247,0.97024,0.00236,0.00236,0.00236
66,39325.3,0.96406,0.50022,0.90903,0.83204,0.61778,0.6251,0.41349,1.13113,0.7366,0.97367,0.00231875,0.00231875,0.00231875
67,39902.2,0.97035,0.50048,0.91156,0.82533,0.61681,0.64647,0.43585,1.14748,0.76713,0.97544,0.0022775,0.0022775,0.0022775
68,40480.9,0.95427,0.49374,0.90671,0.64206,0.75141,0.66359,0.44991,1.14707,0.74548,0.97674,0.00223625,0.00223625,0.00223625
69,41061.2,0.95072,0.49529,0.90913,0.61501,0.72444,0.60825,0.41669,1.1532,0.75088,0.97905,0.002195,0.002195,0.002195
70,41641.1,0.94701,0.4917,0.90714,0.61092,0.72397,0.60006,0.4066,1.1308,0.73614,0.96723,0.00215375,0.00215375,0.00215375
71,42221.9,0.9524,0.4924,0.90707,0.62176,0.72878,0.65204,0.43578,1.13585,0.72969,0.96461,0.0021125,0.0021125,0.0021125
72,42801.1,0.9498,0.49017,0.90655,0.60491,0.72985,0.61509,0.41344,1.13005,0.73536,0.96889,0.00207125,0.00207125,0.00207125
73,43382.8,0.93336,0.48796,0.90246,0.8174,0.62607,0.65297,0.43371,1.15128,0.76438,0.9758,0.00203,0.00203,0.00203
74,43966.4,0.93828,0.48722,0.90171,0.61337,0.72402,0.60613,0.40697,1.15887,0.77358,0.97374,0.00198875,0.00198875,0.00198875
75,44546.6,0.94056,0.48399,0.90246,0.60708,0.72508,0.61132,0.41561,1.15752,0.75428,0.97957,0.0019475,0.0019475,0.0019475
76,45129.4,0.93105,0.4761,0.90027,0.60316,0.72554,0.60622,0.41415,1.14559,0.74704,0.97825,0.00190625,0.00190625,0.00190625
77,45709.6,0.92232,0.47227,0.90135,0.8138,0.60714,0.64055,0.43774,1.16283,0.77628,0.97791,0.001865,0.001865,0.001865
78,46289.9,0.94996,0.48615,0.90593,0.8179,0.65334,0.64968,0.44192,1.14132,0.74721,0.97376,0.00182375,0.00182375,0.00182375
79,46871.6,0.93888,0.48189,0.89842,0.61441,0.7305,0.67369,0.45727,1.15369,0.73839,0.97309,0.0017825,0.0017825,0.0017825
80,47453.8,0.93056,0.47462,0.89783,0.81988,0.62708,0.64845,0.44424,1.1575,0.75223,0.98325,0.00174125,0.00174125,0.00174125
81,48033.1,0.92417,0.47623,0.89968,0.60269,0.7383,0.67441,0.45665,1.15026,0.74584,0.97865,0.0017,0.0017,0.0017
82,48609.9,0.91546,0.4693,0.89887,0.62097,0.73081,0.66928,0.45595,1.13341,0.72132,0.97454,0.00165875,0.00165875,0.00165875
83,49189.7,0.91667,0.46939,0.89962,0.63045,0.72112,0.63255,0.42363,1.16413,0.73746,0.97997,0.0016175,0.0016175,0.0016175
84,49768,0.91227,0.46518,0.8957,0.84702,0.63216,0.67443,0.45229,1.15052,0.71506,0.97953,0.00157625,0.00157625,0.00157625
85,50348.6,0.91103,0.4635,0.89704,0.59921,0.73304,0.72928,0.47419,1.14941,0.73843,0.98026,0.001535,0.001535,0.001535
86,50924.8,0.90084,0.46441,0.89506,0.82124,0.62049,0.61963,0.41645,1.15962,0.74272,0.97908,0.00149375,0.00149375,0.00149375
87,51501.9,0.91052,0.46664,0.8973,0.70083,0.64243,0.69201,0.46464,1.15317,0.72465,0.9802,0.0014525,0.0014525,0.0014525
88,52079.3,0.91248,0.46576,0.89614,0.61631,0.73714,0.74368,0.48348,1.14257,0.72644,0.97459,0.00141125,0.00141125,0.00141125
89,52660.7,0.9053,0.45974,0.89542,0.61287,0.72806,0.73276,0.4874,1.14919,0.73539,0.98074,0.00137,0.00137,0.00137
90,53241.8,0.90998,0.46205,0.89471,0.82838,0.62835,0.61108,0.40781,1.15535,0.74328,0.97779,0.00132875,0.00132875,0.00132875
91,53821.2,0.90005,0.46005,0.89285,0.8286,0.63129,0.67833,0.44434,1.14876,0.72065,0.9828,0.0012875,0.0012875,0.0012875
92,54399.8,0.886,0.45777,0.88907,0.82194,0.62045,0.63035,0.4181,1.15393,0.72454,0.97532,0.00124625,0.00124625,0.00124625
93,54981,0.89497,0.45555,0.89205,0.60694,0.73814,0.67429,0.45751,1.15484,0.71949,0.97096,0.001205,0.001205,0.001205
94,55562,0.89184,0.45483,0.89008,0.82232,0.61739,0.63654,0.43343,1.16186,0.74277,0.97671,0.00116375,0.00116375,0.00116375
95,56147.7,0.89172,0.45503,0.8923,0.82321,0.61747,0.62142,0.41597,1.14763,0.71631,0.96686,0.0011225,0.0011225,0.0011225
96,56737.9,0.89577,0.4529,0.89178,0.8203,0.61984,0.62351,0.41882,1.14872,0.75387,0.98155,0.00108125,0.00108125,0.00108125
97,57318.5,0.89098,0.45175,0.89185,0.59797,0.71645,0.62289,0.4176,1.16241,0.75682,0.97777,0.00104,0.00104,0.00104
98,57897.7,0.88732,0.44995,0.88796,0.60681,0.72733,0.65423,0.44036,1.16139,0.74903,0.9747,0.00099875,0.00099875,0.00099875
99,58474.8,0.88078,0.44859,0.8896,0.60117,0.73128,0.62963,0.4153,1.16343,0.74217,0.97519,0.0009575,0.0009575,0.0009575
100,59057.8,0.87854,0.44495,0.88984,0.59805,0.7367,0.68172,0.43662,1.15218,0.74646,0.97191,0.00091625,0.00091625,0.00091625
101,59640.2,0.88038,0.445,0.88754,0.82402,0.62302,0.6342,0.42574,1.16075,0.71515,0.97406,0.000875,0.000875,0.000875
102,60223.8,0.87249,0.44246,0.88451,0.60334,0.72985,0.64525,0.44041,1.15088,0.73829,0.97198,0.00083375,0.00083375,0.00083375
103,60803.3,0.86972,0.44341,0.88657,0.59943,0.73349,0.63203,0.42164,1.14853,0.74179,0.97356,0.0007925,0.0007925,0.0007925
104,61382.7,0.86638,0.44167,0.88397,0.82709,0.62398,0.62559,0.42382,1.1556,0.73852,0.97363,0.00075125,0.00075125,0.00075125
105,61963.8,0.87833,0.43995,0.88741,0.617,0.72985,0.63184,0.42383,1.15032,0.73739,0.97258,0.00071,0.00071,0.00071
106,62546.8,0.87874,0.44365,0.88857,0.60735,0.73012,0.65529,0.44185,1.15438,0.72749,0.97462,0.00066875,0.00066875,0.00066875
107,63126,0.87146,0.43794,0.88724,0.64049,0.72913,0.65031,0.43789,1.15082,0.73995,0.97231,0.0006275,0.0006275,0.0006275
108,63701.5,0.86542,0.43624,0.88342,0.60609,0.72794,0.6368,0.42825,1.15252,0.72403,0.97296,0.00058625,0.00058625,0.00058625
109,64278,0.86921,0.43818,0.88477,0.60125,0.72465,0.64826,0.43832,1.14469,0.73348,0.96763,0.000545,0.000545,0.000545
110,64852.8,0.87079,0.43853,0.88529,0.81885,0.62779,0.61323,0.40952,1.15279,0.73176,0.97405,0.00050375,0.00050375,0.00050375
111,65397.6,0.84741,0.40823,0.89018,0.59877,0.73327,0.63548,0.42961,1.14759,0.73112,0.97707,0.0004625,0.0004625,0.0004625
112,65942.2,0.83197,0.39663,0.88307,0.8209,0.62856,0.63537,0.43201,1.14652,0.72364,0.97321,0.00042125,0.00042125,0.00042125
113,66487.9,0.82752,0.39475,0.88036,0.82058,0.62573,0.63843,0.43129,1.14538,0.72719,0.972,0.00038,0.00038,0.00038
114,67033.8,0.82967,0.39152,0.88844,0.82128,0.6257,0.64114,0.43487,1.14741,0.72647,0.97534,0.00033875,0.00033875,0.00033875
115,67580.2,0.82509,0.3898,0.88013,0.82093,0.62228,0.61647,0.41575,1.1469,0.722,0.97435,0.0002975,0.0002975,0.0002975
116,68125.7,0.8188,0.38625,0.88204,0.6078,0.72226,0.62032,0.41755,1.14733,0.73301,0.97383,0.00025625,0.00025625,0.00025625
117,68672,0.81861,0.38733,0.88072,0.6077,0.72381,0.62249,0.41808,1.14592,0.73001,0.97574,0.000215,0.000215,0.000215
118,69217.1,0.81563,0.38757,0.87841,0.59977,0.72702,0.61738,0.41575,1.15255,0.72505,0.97604,0.00017375,0.00017375,0.00017375
119,69763.8,0.81473,0.38313,0.8788,0.60345,0.72351,0.6225,0.42246,1.15469,0.73982,0.98217,0.0001325,0.0001325,0.0001325
120,70310.5,0.81352,0.38451,0.87944,0.6055,0.72498,0.62078,0.41968,1.15452,0.74744,0.98066,9.125e-05,9.125e-05,9.125e-05
1,595.781,0.97111,0.51126,0.90687,0.80673,0.62372,0.61157,0.39769,1.19298,0.79248,0.98853,0.00565517,0.00496552,0.00496552
2,1207.67,0.98065,0.52925,0.91956,0.63187,0.57281,0.55006,0.3494,1.2302,0.85635,1.00371,0.0049901,0.0049901,0.0049901
